date,open,high,low,close,change,change_percentage,volume,short_selling,margin_trading,investment_trust,dealer,foreign_invenstor,ma,bband_up,bband_down
2011/9/9,69.5,70.1,68.9,69.3,0.6,0.87,38350.672,5510,22597,1000,185,13837,67.215,70.47277531,63.95722469
2011/9/13,69.6,70,68.4,68.4,-0.9,-1.3,34951.115,5961,23347,4870,392,-5684,67.295,70.58648902,64.00351098
2011/9/14,69.5,69.6,66.9,67.2,-1.2,-1.75,60845.56,5584,23469,2901,3264,-4278,67.355,70.59319394,64.11680606
2011/9/15,69,69.8,68.5,69.1,1.9,2.83,44236.998,6114,22418,1707,3008,13860,67.52,70.76074066,64.27925934
2011/9/16,70.4,72,70.3,71.1,2,2.89,78609.192,7063,20452,-1338,64,41631,67.855,71.12148129,64.58851871
2011/9/19,71.4,71.7,70.7,71.2,0.1,0.14,28798.528,7089,20077,-476,-129,8100,68.22,71.26078937,65.17921063
2011/9/20,71,71.7,69.7,70.5,-0.7,-0.98,46911.328,6531,20689,-641,424,4137,68.495,71.30745444,65.68254556
2011/9/21,71,72.1,70.9,72,1.5,2.13,54414.093,7591,19414,663,583,32044,68.755,71.84075761,65.66924239
2011/9/22,70.2,70.5,69,69,-3,-4.17,64921.34,6034,23848,702,838,-26361,68.83,71.86255668,65.79744332
2011/9/23,68.2,68.9,67.4,67.5,-1.5,-2.17,89409.07,6069,26252,4092,4000,-24091,68.855,71.83458051,65.87541949
2011/9/26,67.7,68.3,66.9,67.2,-0.3,-0.44,61686.437,5454,26548,4089,4080,-9253,68.82,71.85947364,65.78052636
2011/9/27,68.9,70.2,68.7,69.9,2.7,4.02,56719.834,6827,23029,2748,-234,22064,68.845,71.91125178,65.77874822
2011/9/28,70.8,70.9,69.8,70.3,0.4,0.57,46783.456,7218,22111,1264,-1463,14724,68.91,72.0410701,65.7789299
2011/9/29,69.6,70.9,69.3,70.3,0,0,39956.35,7299,21440,-289,-646,14960,68.955,72.13837871,65.77162129
2011/9/30,70.3,70.8,69,70,-0.3,-0.43,60517.984,6910,22151,869,-829,4240,69.025,72.23552955,65.81447045
2011/10/3,70,70,68.1,68.6,-1.4,-2,33968.944,6357,23268,57,-229,-12493,69.08,72.22108262,65.93891738
2011/10/4,70,70,68.2,69.1,0.5,0.73,36568.49,7840,22230,479,1361,9460,69.205,72.13312227,66.27687773
2011/10/5,68.9,69.7,68.7,69.1,0,0,36349.687,6902,22540,459,1284,-6178,69.355,71.91583971,66.79416029
2011/10/6,69.7,69.9,68.7,69,-0.1,-0.14,57263.562,6626,22933,656,1357,-6705,69.375,71.918128,66.831872
2011/10/7,69.5,69.6,68.7,69.1,0.1,0.14,47924.012,6422,23147,-2104,-353,3647,69.395,71.92282515,66.86717485
2011/10/11,70,70.4,69.6,70,0.9,1.3,55726.87,6615,21685,-304,-69,15830,69.43,71.97094471,66.88905529
2011/10/12,70.5,70.5,69.6,70.4,0.4,0.57,41639.259,6725,21057,-2815,-282,14205,69.53,72.0583196,67.0016804
2011/10/13,69.8,70.4,68.8,70.4,0,0,58476.748,7293,21220,-6006,-1182,18734,69.69,72.00421693,67.37578307
2011/10/14,70.8,70.8,69.9,70.3,-0.1,-0.14,38790.537,7453,20538,-1084,-322,21681,69.75,72.06214186,67.43785814
2011/10/17,70.8,71.1,70.5,71.1,0.8,1.14,39053.573,7582,19039,-630,-83,25171,69.75,72.06214186,67.43785814
2011/10/18,70.1,70.7,70,70.7,-0.4,-0.56,25859.669,7500,18349,566,-61,1595,69.725,71.98409274,67.46590726
2011/10/19,71,71.1,70.2,71.1,0.4,0.57,32281.304,7772,16993,673,1609,9021,69.755,72.06971381,67.44028619
2011/10/20,70.5,70.7,69.6,69.7,-1.4,-1.97,27287.389,7093,17816,1695,498,-4737,69.64,71.71306536,67.56693464
2011/10/21,70.7,70.7,69.6,70.3,0.6,0.86,17965.963,6772,17715,-960,1711,5418,69.705,71.77524153,67.63475847
2011/10/24,71.2,71.9,71.2,71.7,1.4,1.99,50146.184,6964,16092,807,799,37995,69.915,71.89820448,67.93179552
2011/10/25,71.8,72,71,71.5,-0.2,-0.28,43178.88,6912,16508,494,-42,-665,70.13,71.79625328,68.46374672
2011/10/26,71.4,72,71.1,71.9,0.4,0.56,25727.121,7056,16153,505,2197,12285,70.23,72.06095603,68.39904397
2011/10/27,72,72.2,71.4,71.9,0,0,39438.225,7031,15768,-483,1052,11593,70.31,72.28068516,68.33931484
2011/10/28,73.5,74,72.1,73.1,1.2,1.67,93382.868,7500,14656,45,108,49577,70.45,72.76559927,68.13440073
2011/10/31,73.5,73.8,73.1,73.6,0.5,0.68,46791.993,7710,13831,259,-294,24958,70.63,73.30888036,67.95111964
2011/11/1,73.5,74,73,73.8,0.2,0.27,37363.232,7858,13450,-17,877,21579,70.89,73.73457378,68.04542622
2011/11/2,73.1,73.9,72.4,73.9,0.1,0.14,34693.88,7761,13970,990,1052,5508,71.13,74.13539515,68.12460485
2011/11/3,74.2,74.2,72.3,73.5,-0.4,-0.54,43447.566,7384,14361,750,608,-1492,71.35,74.3729125,68.3270875
2011/11/4,74.5,74.9,73.9,74.6,1.1,1.5,57309.287,7733,13854,581,1130,32655,71.63,74.7656658,68.4943342
2011/11/7,75,75.2,74.3,75,0.4,0.54,29685.653,8100,13016,772,-293,16780,71.925,75.16158771,68.68841229
2011/11/8,75,75,74,74.5,-0.5,-0.67,21482.009,7827,12829,-1431,-198,5758,72.15,75.44514795,68.85485205
2011/11/9,74.9,74.9,74.1,74.1,-0.4,-0.54,20575.896,7984,12700,-244,-206,6008,72.335,75.63183181,69.03816819
2011/11/10,72.5,73.4,72.5,72.6,-1.5,-2.02,49448.638,7598,13951,61,1482,-5193,72.445,75.6208306,69.2691694
2011/11/11,73.5,73.6,72.6,73.4,0.8,1.1,27527.803,7601,13750,2551,397,-720,72.6,75.64171005,69.55828995
2011/11/14,74.9,76,74.6,75.9,2.5,3.41,63725.093,8790,13077,1632,115,45857,72.84,76.11865826,69.56134174
2011/11/15,75.5,76,75,76,0.1,0.13,37165.042,8767,13053,-443,-269,23017,73.105,76.50351438,69.70648562
2011/11/16,76,76,74.9,75.4,-0.6,-0.79,39988.018,8774,12457,-263,-11,17665,73.32,76.72799061,69.91200939
2011/11/17,75.2,76,74.8,75.7,0.3,0.4,34944.675,8827,12962,4177,103,7163,73.62,76.745124,70.494876
2011/11/18,75,75.2,73.7,74.2,-1.5,-1.98,56459.308,8489,13351,2238,1668,-4215,73.815,76.54942864,71.08057136
2011/11/21,73.2,73.9,73,73.3,-0.9,-1.21,23406.267,8369,12771,844,3460,-2063,73.895,76.46597258,71.32402742
2011/11/22,75.2,75.2,73.8,74,0.7,0.95,47492.221,8430,12688,1965,3182,12826,74.02,76.34430635,71.69569365
2011/11/23,74,74.5,73.1,73.4,-0.6,-0.81,43984.809,8258,13112,1592,1921,-2848,74.095,76.22992389,71.96007611
2011/11/24,72.9,73.2,72.6,72.8,-0.6,-0.82,47608.921,7755,13697,4556,1549,-6533,74.14,76.12030301,72.15969699
2011/11/25,73,73.3,71.3,71.6,-1.2,-1.65,38314.107,7278,13789,329,854,-8403,74.065,76.29504484,71.83495516
2011/11/28,71.6,74.4,71.6,73.6,2,2.79,34957.012,8131,12532,2476,383,1441,74.065,76.29504484,71.83495516
2011/11/29,73.8,74.2,72.9,73.6,0,0,42724.548,7802,12311,-392,863,9088,74.055,76.29149279,71.81850721
2011/11/30,74,74.6,73,74.6,1,1.36,51449.819,8013,11560,229,-626,15674,74.09,76.33757647,71.84242353
2011/12/1,75.5,76.6,75.5,76.6,2,2.68,78593.221,7936,10800,1902,1212,53898,74.245,76.72409258,71.76590742
2011/12/2,76.6,76.8,75.4,76,-0.6,-0.78,35343.298,7687,11100,-1899,188,15563,74.315,76.90673687,71.72326313
2011/12/5,76,76.3,75.4,76.3,0.3,0.39,30150.72,7624,10710,-2552,-132,15747,74.38,77.09926461,71.66073539
2011/12/6,76.3,76.3,75.3,75.4,-0.9,-1.18,43140.275,7656,10759,1354,-170,10542,74.425,77.18026768,71.66973232
2011/12/7,76.5,76.5,75.4,76.4,1,1.33,40912.767,7930,10715,1856,123,25688,74.54,77.4205555,71.6594445
2011/12/8,76.7,76.7,75.3,76.3,-0.1,-0.13,31710.593,7750,10859,661,-434,6596,74.725,77.55828431,71.89171569
2011/12/9,76,76,73.5,74.1,-2.2,-2.88,42027.756,7434,12367,-295,291,-5581,74.76,77.54381034,71.97618966
2011/12/12,75.1,75.2,74.1,75,0.9,1.21,28589.597,7744,12115,436,-107,4497,74.715,77.45235274,71.97764726
2011/12/13,73.7,75.2,73.7,75.2,0.2,0.27,31354.392,8194,11717,285,107,6172,74.675,77.35893368,71.99106632
2011/12/14,75.1,75.1,73.9,74.5,-0.7,-0.93,29240.577,8040,12231,391,400,-825,74.63,77.29390691,71.96609309
2011/12/15,74.1,74.1,72.5,72.5,-2,-2.68,36001.877,7499,13516,408,300,-14997,74.47,77.23990975,71.70009025
2011/12/16,72.8,73.4,72.5,72.7,0.2,0.28,22604.586,7673,13228,50,914,311,74.395,77.2693521,71.5206479
2011/12/19,73.5,73.5,72,72.5,-0.2,-0.28,24542.073,7694,13352,-546,1139,1602,74.355,77.31031724,71.39968276
2011/12/20,72.9,72.9,72,72.8,0.3,0.41,27359.115,7697,13479,192,710,1015,74.295,77.32450491,71.26549509
2011/12/21,74.9,76,74.1,76,3.2,4.4,54091.089,7602,12088,739,1749,20340,74.425,77.51231275,71.33768725
2011/12/22,75.3,75.5,74.4,75,-1,-1.32,26771.315,7397,12716,336,1194,-7483,74.535,77.53851461,71.53148539
2011/12/23,75.8,75.8,74.6,75.4,0.4,0.53,30276.612,7352,12723,-1496,-85,2287,74.725,77.42749884,72.02250116
2011/12/26,75.4,75.5,74.7,75,-0.4,-0.53,11335.056,7407,12305,-1740,-101,635,74.795,77.44941142,72.14058858
2011/12/27,74.8,75.5,74.7,75.5,0.5,0.67,14641.772,7530,11622,-1025,889,6499,74.89,77.50220214,72.27779786
2011/12/28,75.3,75.7,74.9,75.7,0.2,0.26,20046.858,7574,11148,22,770,5600,74.945,77.57671047,72.31328953
2011/12/29,75.4,75.9,75.2,75.8,0.1,0.13,24790.952,7600,11036,241,362,15355,74.905,77.45801782,72.35198218
2011/12/30,75.7,75.9,74.9,75.8,0,0,32283.77,7723,10771,-131,-241,8737,74.895,77.43230172,72.35769828
2012/1/2,75,75.4,74.7,75,-0.8,-1.06,14945.219,7550,11087,-331,482,2482,74.83,77.28528002,72.37471998
2012/1/3,75.5,75.9,75.2,75.7,0.7,0.93,21223.64,7702,10052,-130,484,11161,74.845,77.31763018,72.37236982
2012/1/4,76.1,76.1,75.5,75.8,0.1,0.13,34126.472,7695,9887,-473,-126,1652,74.815,77.22520746,72.40479254
2012/1/5,76,76,75.3,76,0.2,0.26,28076.67,7658,9597,-1417,953,8923,74.8,77.17655212,72.42344788
2012/1/6,75.9,75.9,74.9,75.6,-0.4,-0.53,30123.118,7463,10471,-2651,295,-4870,74.875,77.25312952,72.49687048
2012/1/9,75.2,75.6,74.6,75.6,0,0,27655.856,7416,10315,-3705,270,1022,74.905,77.30372883,72.50627117
2012/1/10,76,76.5,75.8,76.5,0.9,1.19,62064.369,7543,9036,-1788,-298,33038,74.97,77.46567626,72.47432374
2012/1/11,76.8,77,76.1,76.5,0,0,44295.291,7587,8921,-1720,76,9431,75.07,77.64145873,72.49854127
2012/1/12,76.7,77.1,76.5,77,0.5,0.65,55520.616,7671,8326,-2605,206,24591,75.295,77.71034677,72.87965323
2012/1/13,77.2,78,77,77.5,0.5,0.65,57757.708,7692,8039,-1377,191,31955,75.535,77.82172255,73.24827745
2012/1/16,76.1,76.9,74.6,75.3,-2.2,-2.84,37711.367,7428,9221,-3956,-144,-9306,75.675,77.49694951,73.85305049
2012/1/17,75.9,75.9,74.9,75.6,0.3,0.4,43995.131,7338,9462,-8045,590,7724,75.815,77.0755951,74.5544049
2012/1/18,75.9,76.7,75.6,76.7,1.1,1.46,57181.592,7500,8222,-7346,345,23659,75.85,77.16681434,74.53318566
2012/1/30,78,79.5,77.2,78.7,2,2.61,147548.01,7246,8027,-3227,543,45411,76.035,77.78916647,74.28083353
2012/1/31,78.1,78.5,76.3,78.5,-0.2,-0.25,87917.01,7027,8723,-1818,-520,8855,76.19,78.21869416,74.16130584
2012/2/1,77.5,77.7,76.7,77,-1.5,-1.91,47222.153,6832,9803,-6581,-1578,4135,76.29,78.27080792,74.30919208
2012/2/2,77.5,77.5,76.1,76.8,-0.2,-0.26,54065.648,6634,11618,-6385,-935,11035,76.355,78.31303473,74.39696527
2012/2/3,76.3,76.4,75.6,76.2,-0.6,-0.78,49361.665,5945,13871,-1922,-1872,-20414,76.38,78.31659495,74.44340505
2012/2/4,76.4,76.7,76,76.5,0.3,0.39,22960.601,5870,14742,-1761,-2390,-3710,76.415,78.3336193,74.4963807
2012/2/6,77.3,77.5,76.6,77.4,0.9,1.18,47596.035,6216,12501,-535,-1115,18774,76.495,78.43765283,74.55234717
2012/2/7,77.5,77.5,76.8,77.4,0,0,30008.591,6149,10922,-794,69,8299,76.615,78.46786265,74.76213735
2012/2/8,77.5,77.5,76.9,77.5,0.1,0.13,35600.596,5907,11344,-4338,-45,3569,76.705,78.54616811,74.86383189
2012/2/9,77,78,76.5,78,0.5,0.65,70988.148,5821,11515,-3339,-1963,6668,76.815,78.68932655,74.94067345
2012/2/10,78,78,76.7,76.9,-1.1,-1.41,47270.213,5618,11237,-2262,-3149,12488,76.86,78.69673624,75.02326376
2012/2/13,76.4,77.1,76.2,76.6,-0.3,-0.39,36415.47,5532,12206,-759,-137,1356,76.91,78.65917123,75.16082877
2012/2/14,77.1,77.4,76.2,77.3,0.7,0.91,42110.292,5531,11872,-1849,-3015,14902,76.995,78.64360547,75.34639453
2012/2/15,77.6,78.5,77.6,78.5,1.2,1.55,71500.425,5870,12056,-1022,-1082,26154,77.095,78.85053411,75.33946589
2012/2/16,78.5,78.9,78,78.5,0,0,59907.015,6096,8958,-1123,-2286,21950,77.195,79.02963893,75.36036107
2012/2/17,79.5,81.1,79.4,80,1.5,1.91,78979.635,6080,9161,515,200,30843,77.345,79.54543178,75.14456822
2012/2/20,80.6,80.8,79.7,80,0,0,31810.729,6019,9023,802,-2243,4951,77.47,79.95684539,74.98315461
2012/2/21,80,80,79.3,80,0,0,28138.01,5999,8237,-23,-1975,11114,77.705,80.21535854,75.19464146
2012/2/22,79.9,80,79,79.7,-0.3,-0.37,41142.793,5882,8417,-2576,549,9104,77.91,80.36837345,75.45162655
2012/2/23,79,79.4,77.7,78.1,-1.6,-2.01,59975.057,5395,10806,-2156,-84,-14088,77.98,80.37549577,75.58450423
2012/2/24,77.5,79.1,77.2,79.1,1,1.28,41026.074,5515,9911,-1593,-2060,1247,78,80.42569578,75.57430422
2012/2/29,80.2,81.1,79.4,81.1,2,2.53,78339.188,5850,8363,-164,770,39942,78.13,80.90279642,75.35720358
2012/3/1,81,81,80.1,80.1,-1,-1.23,21239.827,5741,8171,-1348,72,3466,78.285,81.1333504,75.4366496
2012/3/2,80,80.1,79.2,80,-0.1,-0.12,23912.512,5341,8862,-2234,-175,-4835,78.445,81.30120377,75.58879623
2012/3/3,79.1,79.6,79.1,79.3,-0.7,-0.88,7341.542,5132,8940,-1128,-645,-175,78.6,81.28328157,75.91671843
2012/3/5,78.7,79.6,78.5,78.9,-0.4,-0.5,22825.263,4914,9425,2186,-2784,-1665,78.72,81.22567356,76.21432644
2012/3/6,79.6,79.6,78.3,79.5,0.6,0.76,27779.665,4889,9435,1621,-1425,123,78.825,81.2760202,76.3739798
2012/3/7,79,79.3,78.7,79.1,-0.4,-0.5,30335.373,4988,9425,-373,-1811,3843,78.91,81.27381048,76.54618952
2012/3/8,79.8,80.2,79.2,79.7,0.6,0.76,36967.094,5000,9115,2646,-1257,6798,79.02,81.31486383,76.72513617
2012/3/9,79.5,80,78.8,80,0.3,0.38,22731.319,4889,9134,1124,-642,2527,79.12,81.40263006,76.83736994
2012/3/12,80.2,80.5,79.6,80,0,0,28952.164,4957,8379,-1466,-973,16159,79.275,81.34466181,77.20533819
2012/3/13,80.6,81.3,80.1,81.3,1.3,1.62,48137.168,5336,7902,54,151,34578,79.51,81.36784822,77.65215178
2012/3/14,82.4,83.2,82,83.2,1.9,2.34,63309.967,5409,8398,1204,297,26696,79.805,82.00724885,77.60275115
2012/3/15,83.2,83.2,82.5,83.2,0,0,30609.333,5550,7950,36,-599,10931,80.04,82.60780062,77.47219938
2012/3/16,83.2,83.8,81.1,81.1,-2.1,-2.52,29210.462,5417,8267,-384,-1405,2678,80.17,82.67527444,77.66472556
2012/3/19,83.7,84.2,82.4,83.7,2.6,3.21,37508.089,5590,8283,322,-3977,18880,80.355,83.29198825,77.41801175
2012/3/20,84,84.1,82.8,83.2,-0.5,-0.6,30105.892,5653,8336,569,-1637,12061,80.515,83.69573891,77.33426109
2012/3/21,84.8,85.2,83.8,84.9,1.7,2.04,76183.506,5909,8265,13520,-3583,18010,80.76,84.45724222,77.06275778
2012/3/22,85,85.7,84.3,85.2,0.3,0.35,38057.031,5709,8432,512,81,20760,81.035,85.16841263,76.90158737
2012/3/23,85,85.4,84.4,85.4,0.2,0.23,29495.296,5683,8233,-65,97,17345,81.4,85.71740663,77.08259337
2012/3/26,85.1,85.1,82.5,83.6,-1.8,-2.11,59940.923,4770,9358,1052,765,-19430,81.625,85.90839818,77.34160182
2012/3/27,85,85.8,84.3,85.8,2.2,2.63,38560.309,5239,7700,-141,-2030,21998,81.86,86.50301626,77.21698374
2012/3/28,86.5,86.5,84.6,85.5,-0.3,-0.35,28304.065,5136,7874,135,-1915,4826,82.13,86.95663444,77.30336556
2012/3/29,84.5,84.5,83.4,84.1,-1.4,-1.64,49939.887,4416,8073,417,-818,-2695,82.335,87.13052917,77.53947083
2012/3/30,83.7,84.9,82.9,84.9,0.8,0.95,43825.171,4195,7650,1346,701,-7125,82.615,87.32213289,77.90786711
2012/4/2,84.8,85.2,84,85.1,0.2,0.24,23685.785,4167,7481,575,-975,5229,82.925,87.42472221,78.42527779
2012/4/3,85,85,83.8,85,-0.1,-0.12,31283.31,3508,7569,2124,-176,2007,83.2,87.49651021,78.90348979
2012/4/5,83.3,84,83.1,83.1,-1.9,-2.24,47674.092,1674,8093,1093,1592,-10116,83.4,87.26522962,79.53477038
2012/4/6,84,84,83.1,83.8,0.7,0.84,34112.593,34,8296,175,-241,-14247,83.605,87.07860044,80.13139956
2012/4/9,82,83.6,82,83,-0.8,-0.95,23247.382,2,7620,3577,131,-13734,83.755,86.82906896,80.68093104
2012/4/10,83.1,83.5,81.8,82,-1,-1.2,33387.462,2,7534,1295,560,-11548,83.855,86.53938075,81.17061925
2012/4/11,82,83.5,81.7,82.4,0.4,0.49,40770.099,0,7424,3280,1293,-12064,83.91,86.42228979,81.39771021
2012/4/12,82.5,82.7,81.5,82.6,0.2,0.24,39454.847,392,8144,358,164,-12391,83.88,86.43937492,81.32062508
2012/4/13,83.4,85,82.7,84.9,2.3,2.78,44743.187,1523,8186,2220,-1312,14212,83.965,86.54125697,81.38874303
2012/4/16,84.6,85,83.8,84.9,0,0,19776.331,1842,7959,1901,-572,-687,84.155,86.39685191,81.91314809
2012/4/17,84.9,84.9,83.4,83.8,-1.1,-1.3,29502.643,1972,7863,624,393,-3592,84.16,86.39821357,81.92178643
2012/4/18,85,85,84.4,85,1.2,1.43,32818.738,2582,7669,2689,1887,1752,84.25,86.4712609,82.0287391
2012/4/19,84.5,85.8,84.3,85.8,0.8,0.94,31617.591,2879,7828,4584,597,4063,84.295,86.60192436,81.98807564
2012/4/20,85,85.7,84.1,84.3,-1.5,-1.75,29213.382,2766,7387,3124,-112,-344,84.25,86.51936114,81.98063886
2012/4/23,84.2,84.6,83.4,84.3,0,0,20351.923,2817,7112,1597,1289,1220,84.195,86.4026911,81.9873089
2012/4/24,83.8,84.6,83.6,84.6,0.3,0.36,33319.546,2883,7112,1052,-16,5869,84.245,86.44179312,82.04820688
2012/4/25,84.9,84.9,83.9,84.2,-0.4,-0.47,49611.004,2831,8032,449,313,-3527,84.165,86.24276322,82.08723678
2012/4/26,84.2,84.2,83.5,84,-0.2,-0.24,21066.491,2403,8307,422,-256,-3000,84.09,86.07584994,82.10415006
2012/4/27,87,89.8,86,86,2,2.38,118848.912,3560,9435,3054,-168,35233,84.185,86.33839267,82.03160733
2012/4/30,86.3,87.4,85.7,86.8,0.8,0.93,47647.085,3886,9266,1376,784,16573,84.28,86.70206523,81.85793477
2012/5/2,87,88.9,86.8,88.4,1.6,1.84,48249.908,4012,9075,12,731,5944,84.445,87.44798185,81.44201815
2012/5/3,88.4,89,87.9,88.9,0.5,0.57,27728.263,4292,7975,-61,-164,6740,84.64,88.21401735,81.06598265
2012/5/4,86.7,88,86.7,87.6,-1.3,-1.46,37719.753,3708,8629,-156,685,-11618,84.865,88.58643789,81.14356211
2012/5/7,86.5,86.5,85,85.6,-2,-2.28,47917.069,2830,10747,616,1019,-23510,84.955,88.65606741,81.25393259
2012/5/8,86,86,84.4,84.4,-1.2,-1.4,45836.39,2537,12555,403,1346,-24483,85.025,88.62715213,81.42284787
2012/5/9,83.9,85.2,83.5,84.6,0.2,0.24,41263.531,2596,13004,1248,1044,-14429,85.155,88.48875164,81.82124836
2012/5/10,85,85.7,84.3,85.3,0.7,0.83,28688.623,2694,12633,1033,-683,1085,85.3,88.38480145,82.21519855
2012/5/11,85.7,85.7,84.5,85.5,0.2,0.23,33627.25,2683,12622,941,1453,-9091,85.445,88.27022565,82.61977435
2012/5/14,84.8,85.5,84.8,85.4,-0.1,-0.12,14135.562,2740,12274,494,590,8,85.47,88.28432052,82.65567948
2012/5/15,85.4,85.7,84.1,85.5,0.1,0.12,30739.719,2728,11695,746,2158,-2109,85.5,88.30214204,82.69785796
2012/5/16,84.2,84.5,83.4,83.4,-2.1,-2.46,65470.478,2459,12768,-1982,7107,-29445,85.48,88.33559101,82.62440899
2012/5/17,84.8,85.1,84.1,85.1,1.7,2.04,33657.888,3021,11754,-422,-808,7829,85.485,88.33756025,82.63243975
2012/5/18,83.9,83.9,81.8,81.8,-3.3,-3.88,57620.539,2605,13235,168,2245,-31691,85.285,88.55197107,82.01802893
2012/5/21,81,82.8,81,82.5,0.7,0.86,32414.856,2576,12998,-519,1692,-9195,85.195,88.65879849,81.73120151
2012/5/22,82.7,82.9,82.2,82.2,-0.3,-0.36,33977.797,2413,13607,-886,-63,-14584,85.09,88.77613619,81.40386381
2012/5/23,81,81.2,79,79.1,-3.1,-3.77,63269.956,2445,15772,-4222,679,-35136,84.815,89.33308588,80.29691412
2012/5/24,78.9,80.6,78.1,80.6,1.5,1.9,40984.054,2992,14371,-2116,2474,-6029,84.635,89.50953588,79.76046412
2012/5/25,79.8,80.5,79.2,80,-0.6,-0.74,28279.141,3132,14161,668,354,-9446,84.435,89.70919188,79.16080812
2012/5/28,80,81.7,79.8,81.6,1.6,2,30137.23,2843,14033,960,-2087,187,84.215,89.57607265,78.85392735
2012/5/29,82.5,83.2,82,82.3,0.7,0.86,41171.871,2624,15083,-2269,14,-1307,83.99,89.27541389,78.70458611
2012/5/30,81.6,82,80.3,81.7,-0.6,-0.73,75751.835,2590,17074,-3878,-810,-8603,83.655,88.61946372,78.69053628
2012/5/31,80.5,85.1,79.7,85.1,3.4,4.16,89332.423,4487,16040,-1965,-128,6016,83.465,87.87148386,79.05851614
2012/6/1,81.7,81.7,79.9,79.9,-5.2,-6.11,66924.957,2309,19389,-1210,1158,-25495,83.08,87.31631916,78.84368084
2012/6/4,76.5,77.1,76.1,76.5,-3.4,-4.26,66008.677,2401,19721,-1599,3200,-15852,82.625,87.57550502,77.67449498
2012/6/5,77.5,78.2,77.2,78.2,1.7,2.22,37616.524,2496,19789,-1526,254,-5596,82.315,87.55037009,77.07962991
2012/6/6,78.2,78.6,77.5,77.8,-0.4,-0.51,33715.255,2079,20914,-2142,425,-14252,81.975,87.45035387,76.49964613
2012/6/7,79.4,79.8,78.6,79.8,2,2.57,47699.974,2705,17781,-4125,-371,14187,81.7,87.0302908,76.3697092
2012/6/8,77,78.7,77,77.9,-1.9,-2.38,35987.916,2813,19307,221,206,-15901,81.32,86.59583169,76.04416831
2012/6/11,79.9,80.5,79.6,80.4,2.5,3.21,40596.219,2669,18456,-1955,-430,9696,81.07,86.01210481,76.12789519
2012/6/12,78.5,79.8,78.5,79.4,-1,-1.24,38319,2603,18803,-1043,-708,-4263,80.765,85.31308751,76.21691249
2012/6/13,80.8,80.8,79.5,80,0.6,0.76,32284.438,2804,18121,298,-521,155,80.595,84.98793751,76.20206249
2012/6/14,80,80.2,79.1,79.2,-0.8,-1,31161.642,2977,18618,183,644,-6757,80.3,84.20896406,76.39103594
2012/6/15,79.2,79.5,78.1,78.1,-1.1,-1.39,89900.246,2339,19915,-2612,1139,-15279,80.115,84.07241077,76.15758923
2012/6/18,80,81,80,80.8,2.7,3.46,33737.589,2435,16687,-699,-281,12264,80.03,83.8494764,76.2105236
2012/6/19,80.9,80.9,80,80.5,-0.3,-0.37,28910.805,2303,15842,219,805,-2460,79.945,83.64120075,76.24879925
2012/6/20,81.3,81.6,80.5,81.6,1.1,1.37,35326.1,2311,14658,-168,152,9307,80.07,83.81224532,76.32775468
2012/6/21,80.5,81,80.3,80.6,-1,-1.23,27063.632,2075,15873,-153,299,-7114,80.07,83.81224532,76.32775468
2012/6/22,80,81,79.9,80.1,-0.5,-0.62,31117.704,1821,16050,232,211,-2520,80.075,83.81712506,76.33287494
2012/6/25,80.8,80.8,79.1,79.6,-0.5,-0.62,40786.634,1614,16598,-581,399,-16943,79.975,83.65514945,76.29485055
2012/6/26,79,79.1,78.3,78.7,-0.9,-1.13,42391.395,1042,18011,-169,433,-19810,79.795,83.35279426,76.23720574
2012/6/27,78.3,79.5,78.2,79.3,0.6,0.76,32770.862,621,18504,1248,1339,-5911,79.675,83.12804214,76.22195786
2012/6/28,80,80.3,79.5,79.9,0.6,0.76,33113.977,11,17616,-56,1125,4879,79.415,81.81855986,77.01144014
2012/6/29,79.6,81.3,79.3,81.3,1.4,1.75,50919.122,0,16107,-227,2482,3454,79.485,82.01898895,76.95101105
2012/7/2,81.5,83.7,81.5,83.3,2,2.46,64377.033,0,13939,3995,-805,-2284,79.825,82.4872359,77.1627641
2012/7/3,83.6,84.9,83.4,84.2,0.9,1.08,60850.415,0,11595,714,3405,18287,80.125,83.29162281,76.95837719
2012/7/4,82.1,82.1,81.2,81.2,-3,-3.56,44220.683,419,13993,35,-3133,733,80.295,83.30529899,77.28470101
2012/7/5,82,82,80.7,81,-0.2,-0.25,28556.444,581,14358,-459,-621,11716,80.355,83.37127253,77.33872747
2012/7/6,81,81,80.1,80.9,-0.1,-0.12,38187.671,580,14969,-657,287,10046,80.505,83.30890799,77.70109201
2012/7/9,79.9,80.3,79.6,80,-0.9,-1.11,45060.759,609,15660,-519,128,-10537,80.485,83.29731222,77.67268778
2012/7/10,79.4,79.9,78.6,79.1,-0.9,-1.13,37141.829,671,17156,-70,993,-14476,80.47,83.30837982,77.63162018
2012/7/11,78.1,78.3,77.4,78.1,-1,-1.26,59419.785,960,20044,-665,830,-28381,80.375,83.39153775,77.35846225
2012/7/12,77.5,77.5,75.7,75.7,-2.4,-3.07,69235.096,2008,24969,-2006,1961,-38201,80.2,83.81552209,76.58447791
2012/7/13,74.9,76,74.5,75.8,0.1,0.13,52310.641,1967,26039,-450,1704,-18946,80.085,84.08613734,76.08386266
2012/7/16,76.3,76.3,75.5,75.5,-0.3,-0.4,41994.534,1833,25987,332,16,-13996,79.82,84.27313373,75.36686627
